"spend_id";"spend_date";"channel";"spend_amount";"impressions";"clicks";"conversions"
3059;"2024-10-12";"affiliate";82.65;68437;2343;63
3060;"2024-10-13";"email";87.47;0;0;172
3061;"2024-10-13";"paid_search";373.79;83089;315;83
3062;"2024-10-13";"social_media";229.35;61440;3538;56
3063;"2024-10-13";"display_ads";158.88;24420;2233;149
3064;"2024-10-13";"affiliate";127.58;69581;3276;13
3065;"2024-10-14";"email";64.02;0;0;47
3066;"2024-10-14";"paid_search";359.62;47367;594;109
3067;"2024-10-14";"social_media";208.58;76365;974;147
3068;"2024-10-14";"display_ads";125.14;90958;1295;188
3069;"2024-10-14";"affiliate";100.94;71435;1085;29
3070;"2024-10-15";"email";68.44;0;0;49
3071;"2024-10-15";"paid_search";387.28;94123;464;165
3072;"2024-10-15";"social_media";262.09;22379;3066;166
3073;"2024-10-15";"display_ads";163.67;66069;1507;49
3074;"2024-10-15";"affiliate";119.37;20149;3522;167
3075;"2024-10-16";"email";82.82;0;0;198
3076;"2024-10-16";"paid_search";220.95;15021;2932;182
3077;"2024-10-16";"social_media";162.1;57416;2619;196
3078;"2024-10-16";"display_ads";140.37;65590;151;53
3079;"2024-10-16";"affiliate";101.08;34078;3590;188
3080;"2024-10-17";"email";70.89;0;0;155
3081;"2024-10-17";"paid_search";383.49;32879;1299;75
3082;"2024-10-17";"social_media";203.82;37777;3702;151
3083;"2024-10-17";"display_ads";130.63;81628;2647;151
3084;"2024-10-17";"affiliate";142.57;27804;3915;66
3085;"2024-10-18";"email";76.72;0;0;17
3086;"2024-10-18";"paid_search";283.27;29880;1575;77
3087;"2024-10-18";"social_media";262.77;60143;4000;37
3088;"2024-10-18";"display_ads";113.89;41467;3546;123
3089;"2024-10-18";"affiliate";108.04;91874;1452;179
3090;"2024-10-19";"email";69.05;0;0;112
3091;"2024-10-19";"paid_search";379.48;62673;4453;53
3092;"2024-10-19";"social_media";182.48;32823;4563;77
3093;"2024-10-19";"display_ads";176.7;68347;2850;44
3094;"2024-10-19";"affiliate";130.68;81968;2440;22
3095;"2024-10-20";"email";61.75;0;0;200
3096;"2024-10-20";"paid_search";329.67;25974;3221;146
3097;"2024-10-20";"social_media";283.32;68644;2598;59
3098;"2024-10-20";"display_ads";144.64;81129;3635;169
3099;"2024-10-20";"affiliate";137.68;70486;2394;184
3100;"2024-10-21";"email";92.22;0;0;11
3101;"2024-10-21";"paid_search";282.91;35577;4664;111
3102;"2024-10-21";"social_media";164.9;96094;4159;162
3103;"2024-10-21";"display_ads";112.95;72007;3688;66
3104;"2024-10-21";"affiliate";128.66;49076;3005;100
3105;"2024-10-22";"email";62.68;0;0;104
3106;"2024-10-22";"paid_search";249.58;60431;1406;178
3107;"2024-10-22";"social_media";292.27;94247;440;120
3108;"2024-10-22";"display_ads";107.98;45288;728;132
3109;"2024-10-22";"affiliate";139.83;74390;2168;42
3110;"2024-10-23";"email";84.47;0;0;167
3111;"2024-10-23";"paid_search";362.48;59100;2392;105
3112;"2024-10-23";"social_media";204.21;19440;4057;99
3113;"2024-10-23";"display_ads";122.14;33577;2460;67
3114;"2024-10-23";"affiliate";97.32;14450;4570;28
3115;"2024-10-24";"email";89.61;0;0;183
3116;"2024-10-24";"paid_search";282.68;17891;909;107
3117;"2024-10-24";"social_media";240.61;14948;3512;13
3118;"2024-10-24";"display_ads";186.38;33676;4042;74
3119;"2024-10-24";"affiliate";127.3;68958;3911;77
3120;"2024-10-25";"email";74.83;0;0;177
3121;"2024-10-25";"paid_search";288.96;58006;1127;118
3122;"2024-10-25";"social_media";205.25;24111;4985;53
3123;"2024-10-25";"display_ads";139.31;50905;4547;52
3124;"2024-10-25";"affiliate";143.0;58095;1978;12
3125;"2024-10-26";"email";0.0;0;0;151
3126;"2024-10-26";"paid_search";389.66;54865;1134;120
3127;"2024-10-26";"social_media";276.54;11122;1923;106
3128;"2024-10-26";"display_ads";133.62;82344;1710;68
3129;"2024-10-26";"affiliate";94.09;15089;188;198
3130;"2024-10-27";"email";62.04;0;0;185
3131;"2024-10-27";"paid_search";361.72;20292;635;182
3132;"2024-10-27";"social_media";192.41;75810;3778;102
3133;"2024-10-27";"display_ads";163.47;28350;2620;31
3134;"2024-10-27";"affiliate";80.75;88060;306;199
3135;"2024-10-28";"email";91.83;0;0;8
3136;"2024-10-28";"paid_search";224.16;29105;622;67
3137;"2024-10-28";"social_media";258.4;81675;2098;120
3138;"2024-10-28";"display_ads";107.08;42125;1321;59
3139;"2024-10-28";"affiliate";0.0;92907;748;199
3140;"2024-10-29";"email";69.48;0;0;113
3141;"2024-10-29";"paid_search";321.19;19220;4691;168
3142;"2024-10-29";"social_media";172.43;65094;4655;42
3143;"2024-10-29";"display_ads";157.47;11075;4534;130
3144;"2024-10-29";"affiliate";132.49;88446;3714;48
3145;"2024-10-30";"email";83.47;0;0;99
3146;"2024-10-30";"paid_search";331.23;38431;2848;183
3147;"2024-10-30";"social_media";290.59;61034;4062;80
3148;"2024-10-30";"display_ads";107.32;63165;3055;6
3149;"2024-10-30";"affiliate";85.84;87596;3979;176
3150;"2024-10-31";"email";92.43;0;0;90
3151;"2024-10-31";"paid_search";344.02;17456;3092;43
3152;"2024-10-31";"social_media";160.84;40439;3079;47
3153;"2024-10-31";"display_ads";176.15;64791;1452;124
3154;"2024-10-31";"affiliate";135.5;56481;3002;184
3155;"2024-11-01";"email";81.13;0;0;198
3156;"2024-11-01";"social_media";159.52;89681;2867;44
3157;"2024-11-01";"display_ads";154.6;88640;4932;170
3158;"2024-11-02";"email";0.0;0;0;198
3159;"2024-11-02";"paid_search";315.04;27186;1410;90
3160;"2024-11-02";"social_media";199.32;39222;4940;188
3161;"2024-11-02";"affiliate";111.84;41781;4612;176
3162;"2024-11-03";"email";94.49;0;0;92
3163;"2024-11-03";"paid_search";284.95;62076;4632;199
3164;"2024-11-03";"social_media";181.36;85132;2200;61
3165;"2024-11-03";"display_ads";115.86;64852;4731;132
3166;"2024-11-03";"affiliate";95.7;23103;3363;40
3167;"2024-11-04";"email";66.65;0;0;194
3168;"2024-11-04";"paid_search";251.82;88997;3814;177
3169;"2024-04-11";"social_media";267.42;40201;2592;146
3170;"2024-11-04";"display_ads";141.44;85763;1752;130
3171;"2024-11-05";"paid_search";328.34;15073;2742;178
3172;"2024-11-05";"social_media";231.92;63043;2556;16
3173;"2024-11-05";"display_ads";129.7;17768;567;5
3174;"2024-11-05";"affiliate";101.17;24867;4397;121
3175;"2024-11-06";"social_media";172.11;42314;525;124
3176;"2024-11-06";"affiliate";118.14;36950;4050;108
3177;"2024-11-07";"email";85.65;0;0;59
3178;"2024-11-07";"social_media";160.9;48284;589;171
3179;"2024-11-07";"display_ads";188.78;62323;3578;154
3180;"2024-11-08";"email";90.96;0;0;40
3181;"2024-11-08";"paid_search";0.0;70105;383;184
3182;"2024-11-08";"social_media";214.14;60696;1868;48
3183;"2024-11-08";"display_ads";165.94;25714;4504;88
3184;"2024-11-08";"affiliate";114.33;43829;1613;191
3185;"2024-11-09";"email";76.08;0;0;59
3186;"2024-11-09";"social_media";168.02;50196;1357;173
3187;"2024-11-09";"display_ads";165.05;17847;1436;160
3188;"2024-11-09";"affiliate";121.19;43635;4230;20
3189;"2024-11-10";"email";93.04;0;0;145
3190;"2024-11-10";"social_media";192.54;62048;2720;6
3191;"2024-11-10";"display_ads";168.88;19407;3442;185
3192;"2024-11-11";"email";0.0;0;0;97
3193;"2024-11-11";"paid_search";267.97;81087;4075;132
3194;"2024-11-11";"social_media";213.83;19701;1756;84
3195;"2024-11-11";"display_ads";193.79;32677;3283;70
3196;"2024-11-11";"affiliate";142.54;39253;579;191
3197;"2024-12-11";"email";130.07;0;0;332
3198;"2024-11-12";"paid_search";370.54;81346;2557;51
3199;"2024-11-12";"social_media";272.74;85146;589;108
3200;"2024-11-12";"display_ads";142.92;57110;1334;191
3201;"2024-12-11";"affiliate";203.77;73065;4447;225
3202;"2024-11-13";"email";64.42;0;0;94
3203;"2024-11-13";"paid_search";312.77;10862;4112;102
3204;"2024-11-13";"social_media";237.19;94969;3763;37
3205;"2024-11-13";"display_ads";178.2;43865;1623;148
3206;"2024-11-13";"affiliate";98.43;83897;2407;73
3207;"2024-11-14";"email";94.78;0;0;51
3208;"2024-11-14";"paid_search";250.56;32271;3515;147
3209;"2024-11-14";"social_media";178.82;30536;3711;193
3210;"2024-11-14";"display_ads";168.16;63795;1516;142
3211;"2024-11-14";"affiliate";103.33;37776;2051;53
3212;"2024-11-15";"email";58.24;0;0;175
3213;"2024-11-15";"paid_search";332.65;64066;291;127
3214;"2024-11-15";"social_media";207.98;15080;3480;68
3215;"2024-11-15";"display_ads";127.67;93635;2851;199
3216;"2024-11-15";"affiliate";141.79;20784;1766;19
3217;"2024-11-16";"email";94.51;0;0;39
3218;"2024-11-16";"paid_search";257.36;32782;1905;58
3219;"2024-11-16";"social_media";289.45;80236;2245;125
3220;"2024-11-16";"display_ads";114.07;89369;2519;17
3221;"2024-11-16";"affiliate";115.14;86494;958;119
3222;"2024-11-17";"email";70.1;0;0;145
3223;"2024-11-17";"paid_search";241.26;66259;582;155
3224;"2024-11-17";"social_media";243.85;90843;3347;66
3225;"2024-11-17";"display_ads";175.24;35212;2052;40
3226;"2024-11-17";"affiliate";133.22;72853;3320;151
3227;"2024-11-18";"email";76.34;0;0;64
3228;"2024-11-18";"paid_search";262.93;11848;3424;155
3229;"2024-11-18";"social_media";179.63;84458;1843;50
3230;"2024-11-18";"display_ads";162.55;32600;3725;126
3231;"2024-11-18";"affiliate";84.87;42237;2009;41
3232;"2024-11-19";"email";74.11;0;0;59
3233;"2024-11-19";"paid_search";324.26;68040;2587;196
3234;"2024-11-19";"social_media";219.45;63190;4627;140
3235;"2024-11-19";"display_ads";135.86;23808;3012;135
3236;"2024-11-19";"affiliate";130.87;68824;850;128
3237;"2024-11-20";"email";61.66;0;0;172
3238;"2024-11-20";"paid_search";223.32;49849;433;25
3239;"2024-11-20";"social_media";168.12;65337;2647;25
3240;"2024-11-20";"display_ads";158.24;87446;4584;101
3241;"2024-11-20";"affiliate";142.07;54011;1038;70
3242;"2024-11-21";"email";97.12;0;0;89
3243;"2024-11-21";"paid_search";317.2;69856;4852;87
3244;"2024-11-21";"social_media";281.47;81712;4750;83
3245;"2024-11-21";"display_ads";140.24;47936;3792;192
3246;"2024-11-21";"affiliate";114.55;99522;404;73
3247;"2024-11-22";"email";61.09;0;0;88
3248;"2024-11-22";"paid_search";307.85;93495;4281;127
3249;"2024-11-22";"social_media";280.75;79722;1525;171
3250;"2024-11-22";"display_ads";151.94;35999;947;93
3251;"2024-11-22";"affiliate";104.71;63290;3419;197
3252;"2024-11-23";"email";63.45;0;0;124
3253;"2024-11-23";"paid_search";212.33;18113;3657;20
3254;"2024-11-23";"social_media";263.5;91826;3540;95
3255;"2024-11-23";"display_ads";115.96;66162;3127;184
3256;"2024-11-23";"affiliate";130.39;14931;2238;179
3257;"2024-11-24";"email";54.68;0;0;190
3258;"2024-11-24";"paid_search";258.67;99914;1204;106
3259;"2024-11-24";"social_media";269.67;51564;1577;179
3260;"2024-11-24";"display_ads";170.93;60967;3297;12
3261;"2024-11-24";"affiliate";89.91;32255;1082;163
3262;"2024-11-25";"email";66.63;0;0;19
3263;"2024-11-25";"paid_search";340.85;61092;426;29
3264;"2024-11-25";"social_media";177.44;96511;2672;166
3265;"2024-11-25";"display_ads";180.03;16798;708;72
3266;"2024-11-25";"affiliate";85.55;63616;3734;39
3267;"2024-11-26";"email";85.61;0;0;176
3268;"2024-11-26";"paid_search";333.58;63730;3901;175
3269;"2024-11-26";"social_media";246.91;34952;3510;121
3270;"2024-11-26";"display_ads";142.28;94926;1623;170
3271;"2024-11-26";"affiliate";84.95;89292;4957;6
3272;"2024-11-27";"email";82.96;0;0;70
3273;"2024-11-27";"paid_search";0.0;81272;501;123
3274;"2024-11-27";"social_media";165.6;77343;2092;15
3275;"2024-11-27";"display_ads";120.46;16258;4081;38
3276;"2024-11-27";"affiliate";80.43;58012;2948;198
3277;"2024-11-28";"email";65.63;0;0;123
3278;"2024-11-28";"paid_search";234.87;96118;689;142
3279;"2024-11-28";"social_media";266.14;78617;3960;199
3280;"2024-11-28";"display_ads";110.62;87975;2998;106
3281;"2024-11-28";"affiliate";106.87;51242;315;171
3282;"2024-11-29";"email";72.31;0;0;27
3283;"2024-11-29";"paid_search";294.13;24075;1040;164
3284;"2024-11-29";"social_media";187.28;88003;3604;123
3285;"2024-11-29";"display_ads";175.82;60932;3402;7
3286;"2024-11-29";"affiliate";140.56;86408;3557;159
3287;"2024-11-30";"email";61.59;0;0;104
3288;"2024-11-30";"paid_search";385.83;72848;4666;109
3289;"2024-11-30";"social_media";184.13;78000;2376;28
3290;"2024-11-30";"display_ads";183.1;17146;2596;22
3291;"2024-11-30";"affiliate";125.07;91323;3644;104
3292;"2024-12-01";"email";59.86;0;0;85
3293;"2024-12-01";"social_media";171.72;32787;612;159
3294;"2024-12-02";"email";74.95;0;0;10
3295;"2024-12-02";"paid_search";321.67;58866;195;142
3296;"2024-02-12";"social_media";203.3;52060;613;34
3297;"2024-12-03";"email";81.27;0;0;198
3298;"2024-12-03";"paid_search";304.2;65572;3958;85
3299;"2024-12-03";"social_media";274.63;37847;2509;24
3300;"2024-12-03";"display_ads";110.39;26263;3772;53
3301;"2024-12-04";"display_ads";140.06;34619;2942;39
3302;"2024-12-04";"affiliate";133.17;49399;4508;101
3303;"2024-12-05";"paid_search";303.22;75153;3977;79
3304;"2024-12-05";"social_media";170.38;93168;3140;131
3305;"2024-12-05";"affiliate";125.38;24295;4122;187
3306;"2024-12-06";"email";81.47;0;0;161
3307;"2024-12-06";"paid_search";232.15;63432;4885;146
3308;"2024-12-06";"social_media";233.77;15276;2464;182
3309;"2024-12-06";"display_ads";191.73;15479;1708;132
3310;"2024-12-06";"affiliate";111.02;91871;3757;85
3311;"2024-12-07";"email";74.72;0;0;37
3312;"2024-12-07";"paid_search";263.09;34093;922;166
3313;"2024-12-07";"display_ads";106.09;81895;998;26
3314;"2024-12-07";"affiliate";96.17;80544;3100;185
3315;"2024-12-08";"email";79.86;0;0;141
3316;"2024-08-12";"display_ads";152.5;62752;1892;98
3317;"2024-12-08";"affiliate";90.58;56366;4535;62
3318;"2024-12-09";"email";69.75;0;0;129
3319;"2024-12-09";"paid_search";335.26;76229;3515;69
3320;"2024-09-12";"social_media";259.28;99167;2846;166
3321;"2024-12-09";"display_ads";191.23;34442;4175;141
3322;"2024-12-09";"affiliate";79.96;53271;3749;19
3323;"2024-12-10";"email";54.72;0;0;187
3324;"2024-12-10";"social_media";221.97;27243;1805;200
3325;"2024-12-10";"display_ads";132.62;38846;1075;143
3326;"2024-12-10";"affiliate";145.21;67471;3850;39
3327;"2024-12-11";"paid_search";240.47;76030;4597;110
3328;"2024-12-11";"social_media";279.46;85947;599;106
3329;"2024-12-11";"display_ads";120.0;78033;2566;80
3330;"2024-12-12";"email";56.43;0;0;167
3331;"2024-12-12";"paid_search";316.59;72519;1520;200
3332;"2024-12-12";"social_media";198.07;58463;3686;29
3333;"2024-12-12";"display_ads";139.89;35964;1449;150
3334;"2024-12-12";"affiliate";97.83;37492;228;144
3335;"2024-12-13";"email";87.04;0;0;103
3336;"2024-12-13";"paid_search";251.21;90569;3779;115
3337;"2024-12-13";"social_media";184.48;65349;4391;176
3338;"2024-12-13";"display_ads";140.45;97537;1991;181
3339;"2024-12-13";"affiliate";125.21;39854;591;37
3340;"2024-12-14";"email";84.91;0;0;46
3341;"2024-12-14";"paid_search";258.53;87451;1624;161
3342;"2024-12-14";"social_media";199.32;44481;1098;82
3343;"2024-12-14";"display_ads";138.37;14671;3665;133
3344;"2024-12-14";"affiliate";124.49;47045;2745;73
3345;"2024-12-15";"email";66.28;0;0;74
3346;"2024-12-15";"paid_search";267.45;34725;2980;68
3347;"2024-12-15";"social_media";217.01;18977;3771;65
3348;"2024-12-15";"display_ads";120.58;94515;2713;8
3349;"2024-12-15";"affiliate";0.0;43237;2181;31
3350;"2024-12-16";"email";68.34;0;0;5
3351;"2024-12-16";"paid_search";238.58;24601;292;96
3352;"2024-12-16";"social_media";165.34;84355;3013;198
3353;"2024-12-16";"display_ads";115.97;19847;2375;9
3354;"2024-12-16";"affiliate";80.96;14517;915;171
3355;"2024-12-17";"email";80.82;0;0;143
3356;"2024-12-17";"paid_search";242.84;76583;4127;111
3357;"2024-12-17";"social_media";170.13;60150;1304;161
3358;"2024-12-17";"display_ads";156.83;61533;4490;125
3359;"2024-12-17";"affiliate";140.08;42887;4561;11
3360;"2024-12-18";"email";63.72;0;0;58
3361;"2024-12-18";"paid_search";374.34;20821;208;179
3362;"2024-12-18";"social_media";168.24;58645;3210;190
3363;"2024-12-18";"display_ads";123.2;69296;4953;196
3364;"2024-12-18";"affiliate";80.7;32376;1364;82
3365;"2024-12-19";"email";87.08;0;0;184
3366;"2024-12-19";"paid_search";307.1;77608;4256;153
3367;"2024-12-19";"social_media";166.7;95873;2678;140
3368;"2024-12-19";"display_ads";148.39;48625;3247;50
3369;"2024-12-19";"affiliate";127.04;45600;1594;153
3370;"2024-12-20";"email";91.09;0;0;133
3371;"2024-12-20";"paid_search";245.94;74375;1599;179
3372;"2024-12-20";"social_media";195.06;63174;1394;185
3373;"2024-12-20";"display_ads";194.52;95663;1461;63
3374;"2024-12-20";"affiliate";105.5;61777;2189;109
3375;"2024-12-21";"email";87.04;0;0;58
3376;"2024-12-21";"paid_search";311.65;15297;2585;92
3377;"2024-12-21";"social_media";166.2;20184;1643;155
3378;"2024-12-21";"display_ads";143.35;10383;152;156
3379;"2024-12-21";"affiliate";93.96;50591;4945;37
3380;"2024-12-22";"email";75.29;0;0;43
3381;"2024-12-22";"paid_search";332.58;22927;2058;184
3382;"2024-12-22";"social_media";176.43;10999;144;182
3383;"2024-12-22";"display_ads";171.88;27564;3459;35
3384;"2024-12-22";"affiliate";141.32;67496;2452;76
3385;"2024-12-23";"email";55.09;0;0;199
3386;"2024-12-23";"paid_search";305.3;43792;2035;36
3387;"2024-12-23";"social_media";188.37;59962;2672;102
3388;"2024-12-23";"display_ads";177.96;50603;4357;179
3389;"2024-12-23";"affiliate";105.17;54547;1430;162
3390;"2024-12-24";"email";67.99;0;0;38
3391;"2024-12-24";"paid_search";300.8;29678;2560;104
3392;"2024-12-24";"social_media";204.24;46586;914;126
3393;"2024-12-24";"display_ads";132.19;11561;4278;150
3394;"2024-12-24";"affiliate";119.89;96326;515;34
3395;"2024-12-25";"email";59.87;0;0;110
3396;"2024-12-25";"paid_search";357.33;91683;2917;48
3397;"2024-12-25";"social_media";244.13;48061;1781;60
3398;"2024-12-25";"display_ads";172.87;63534;4004;191
3399;"2024-12-25";"affiliate";124.5;23007;3113;160
3400;"2024-12-26";"email";92.22;0;0;69
3401;"2024-12-26";"paid_search";249.48;90816;3285;111
3402;"2024-12-26";"social_media";193.65;35337;4018;92
3403;"2024-12-26";"display_ads";185.08;29955;2388;102
3404;"2024-12-26";"affiliate";137.9;10883;3568;135
3405;"2024-12-27";"email";71.49;0;0;40
3406;"2024-12-27";"paid_search";259.24;55697;821;57
3407;"2024-12-27";"social_media";160.81;98009;2413;19
3408;"2024-12-27";"display_ads";116.41;16888;814;172
3409;"2024-12-27";"affiliate";136.92;78834;4690;166
3410;"2024-12-28";"email";58.88;0;0;70
3411;"2024-12-28";"paid_search";210.71;17291;4075;92
3412;"2024-12-28";"social_media";215.55;17834;4807;13
3413;"2024-12-28";"display_ads";160.31;19935;4500;158
3414;"2024-12-28";"affiliate";108.94;15336;4122;135
3415;"2024-12-29";"email";57.37;0;0;79
3416;"2024-12-29";"paid_search";249.43;28335;2787;200
3417;"2024-12-29";"social_media";281.04;75106;1394;149
3418;"2024-12-29";"display_ads";151.3;69476;4488;170
3419;"2024-12-29";"affiliate";88.69;49674;1710;84
3420;"2024-12-30";"email";0.0;0;0;95
3421;"2024-12-30";"paid_search";362.93;86148;161;13
3422;"2024-12-30";"social_media";286.99;31936;518;62
3423;"2024-12-30";"display_ads";188.58;32805;4609;90
3424;"2024-12-30";"affiliate";92.42;59352;1647;41
