date,channel,spend_amount,impressions,clicks,conversions,currency
2024/08/21,affiliate,89.97,64129.0,4247.0,135,USD
22-08-2024,email,60.52,,,172,USD
2024/08/22,paid_search,,49052.0,421.0,185,USD
08/22/2024,social_media,172.86,71582.0,527.0,97,$
08/22/2024,display_ads,111.12,77838.0,4856.0,84,usd
08-22-2024,affiliate,63.23,61230.0,2431.0,137,usd
08-23-2024,email,56.58,,,66,usd
2024-08-23,paid_search,145.42,20331.0,578.0,181,
08-23-2024,social_media,183.15,80364.0,2063.0,181,
2024-08-23,display_ads,120.8,69608.0,416.0,104,USD
23-08-2024,affiliate,56.82,59611.0,941.0,106,$
08/24/2024,email,40.87,,,137,$
08/24/2024,paid_search,201.5,74105.0,3463.0,183,
2024/08/24,social_media,185.44,86569.0,431.0,103,usd
24-08-2024,display_ads,102.86,65574.0,2587.0,27,USD
08/24/2024,AFFILIATE,85.49,13390.0,3699.0,142,USD
08/25/2024,email,36.6,,,77,$
25-08-2024,paid_search,194.34,77368.0,2151.0,16,
25-08-2024,social_media,164.18,43291.0,473.0,51,USD
08/25/2024,display_ads,84.12,49911.0,2991.0,189,$
08/25/2024,affiliate,80.69,44277.0,4055.0,152,usd
26-08-2024,email,52.85,,,96,$
08-26-2024,paid_search,186.73,21246.0,3106.0,181,usd
26-08-2024,social_media,139.43,19387.0,3454.0,142,
2024-08-26,display_ads,74.47,35322.0,2163.0,180,
08-26-2024,affiliate,57.78,18812.0,4844.0,45,usd
08/27/2024,email,37.95,,,186,
08-27-2024,paid_search,218.35,61236.0,548.0,178,
08/27/2024,social_media,149.63,49394.0,3845.0,18,usd
08-27-2024,display_ads,,69163.0,1544.0,71,$
2024/08/27,affiliate,59.48,16891.0,4411.0,100,usd
2024-08-28,email,64.85,,,163,USD
08/28/2024,paid_search,177.15,15575.0,2756.0,7,
08-28-2024,social_media,115.89,97005.0,4631.0,101,usd
2024/08/28,display_ads,82.11,34982.0,2950.0,69,$
08-28-2024,affiliate,68.33,36191.0,2055.0,139,USD
2024/08/29,email,49.5,,,128,$
2024-08-29,paid_search,214.05,28511.0,3566.0,134,USD
2024-08-29,social_media,186.48,66479.0,2421.0,127,
2024/08/29,display_ads,116.85,69832.0,3205.0,140,USD
08/29/2024,affiliate,64.63,18129.0,4165.0,123,USD
30-08-2024,email,53.5,,,101,$
2024/08/30,paid_search,256.25,12013.0,2861.0,194,USD
2024/08/30,social_media,130.81,27225.0,3740.0,27,
08/30/2024,display_ads,85.63,50854.0,2787.0,156,usd
2024/08/30,affiliate,80.52,59581.0,4346.0,52,$
31-08-2024,email,44.99,,,50,$
31-08-2024,paid_search,218.0,15909.0,1706.0,79,$
31-08-2024,social_media,141.3,22382.0,1041.0,106,USD
31-08-2024,display_ads,108.1,59628.0,4244.0,103,usd
08-31-2024,affiliate,79.35,66404.0,652.0,78,
09/01/2024,email,35.22,,,189,
2024/09/01,paid_search,178.63,79148.0,4306.0,39,$
01-09-2024,social_media,132.34,60937.0,3716.0,112,usd
01-09-2024,display_ads,81.63,74576.0,2969.0,153,USD
09-01-2024,affiliate,68.17,45836.0,2588.0,20,USD
2024/09/02,email,58.45,,,71,$
09-02-2024,paid_search,,13394.0,4516.0,169,usd
2024/09/02,social_media,134.73,10745.0,3079.0,194,USD
2024-09-02,display_ads,106.93,71439.0,3142.0,134,usd
02-09-2024,affiliate,72.99,43458.0,626.0,113,USD
03-09-2024,email,56.34,,,160,
09-03-2024,paid_search,173.93,40892.0,3691.0,180,$
2024/09/03,social_media,183.36,57630.0,3499.0,64,usd
2024/09/03,display_ads,104.21,38192.0,3892.0,176,USD
09-03-2024,affiliate,81.07,18098.0,935.0,196,USD
09/04/2024,email,52.82,,,89,
09/04/2024,paid_search,258.31,93182.0,148.0,23,usd
09-04-2024,social_media,172.78,16409.0,4622.0,179,
04-09-2024,display_ads,127.79,28697.0,3694.0,34,$
04-09-2024,affiliate,70.88,29347.0,3530.0,87,$
2024-09-05,email,46.37,,,113,usd
05-09-2024,paid_search,210.99,59412.0,4637.0,86,USD
09-05-2024,social_media,146.53,82093.0,1888.0,175,$
2024/09/05,DISPLAY_ADS,106.39,22811.0,2099.0,63,USD
2024/09/05,affiliate,83.54,18234.0,1425.0,117,
09/06/2024,email,63.17,,,166,$
09/06/2024,paid_search,206.11,93839.0,2597.0,126,USD
09/06/2024,social_media,151.44,39199.0,1273.0,10,USD
2024/09/06,display_ads,110.08,79466.0,3864.0,192,USD
2024/09/06,affiliate,77.9,71346.0,2683.0,8,usd
07-09-2024,email,49.76,,,145,$
2024-09-07,paid_search,149.03,74000.0,4409.0,189,$
09/07/2024,social_media,144.8,29278.0,1527.0,197,USD
07-09-2024,display_ads,128.38,11317.0,509.0,92,usd
2024/09/07,affiliate,64.03,33869.0,381.0,96,
08-09-2024,email,41.14,,,159,$
2024/09/08,paid_search,215.63,45747.0,2036.0,60,USD
08-09-2024,social_media,,26058.0,2589.0,96,$
09-08-2024,display_ads,128.51,75582.0,2918.0,54,usd
09/08/2024,affiliate,72.56,23572.0,503.0,28,$
09/09/2024,EMAIL,63.72,,,117,$
09-09-2024,paid_search,229.15,48246.0,2746.0,112,USD
09-09-2024,social_media,180.37,83946.0,1643.0,143,$
2024-09-09,display_ads,125.5,56791.0,4665.0,59,usd
09-09-2024,affiliate,64.8,98628.0,3851.0,44,USD
2024-09-10,email,37.24,,,27,USD
2024-09-10,PAID_SEARCH,191.12,36173.0,3259.0,88,$
2024-09-10,SOCIAL_MEDIA,149.42,77968.0,4990.0,63,
2024/09/10,display_ads,115.46,99171.0,2264.0,70,$
2024/09/10,affiliate,75.75,78707.0,1488.0,66,$
2024/09/11,email,52.13,,,93,usd
11-09-2024,PAID_SEARCH,169.53,93785.0,2979.0,68,usd
2024-09-11,social_media,180.13,80449.0,1017.0,121,
09/11/2024,display_ads,70.52,39084.0,3878.0,9,$
09/11/2024,affiliate,54.5,77511.0,3307.0,128,
2024-09-12,email,58.86,,,131,
2024/09/12,paid_search,210.27,88571.0,1902.0,131,usd
12-09-2024,social_media,132.68,80763.0,2861.0,105,USD
2024/09/12,display_ads,109.52,89379.0,2370.0,116,usd
2024/09/12,affiliate,69.86,97781.0,1785.0,9,USD
09/13/2024,email,57.58,,,6,$
09/13/2024,paid_search,162.99,78344.0,2506.0,62,USD
2024-09-13,social_media,175.23,26980.0,2054.0,25,
13-09-2024,display_ads,78.86,46405.0,1884.0,10,usd
09-13-2024,affiliate,92.51,55037.0,4174.0,109,USD
09-14-2024,email,48.15,,,111,USD
2024-09-14,paid_search,146.75,86153.0,4704.0,19,usd
2024/09/14,social_media,148.51,73740.0,2260.0,147,usd
09/14/2024,DISPLAY_ADS,87.89,19425.0,2317.0,89,
2024-09-14,affiliate,85.25,12752.0,3649.0,170,usd
2024/09/15,email,55.67,,,186,usd
2024/09/15,paid_search,215.43,38211.0,1815.0,193,USD
09-15-2024,social_media,173.77,97036.0,3979.0,149,USD
09/15/2024,display_ads,125.24,48272.0,804.0,61,usd
15-09-2024,affiliate,93.26,87567.0,4793.0,63,usd
2024/09/16,email,47.33,,,107,USD
09-16-2024,paid_search,208.5,66151.0,240.0,35,usd
2024-09-16,social_media,193.0,96733.0,3656.0,143,usd
2024-09-16,display_ads,,82697.0,282.0,59,
16-09-2024,affiliate,74.74,91531.0,1952.0,77,$
09/17/2024,email,48.89,,,127,USD
17-09-2024,paid_search,243.45,67421.0,361.0,132,USD
2024-09-17,social_media,117.97,44170.0,2550.0,95,usd
2024/09/17,display_ads,82.34,38838.0,3326.0,120,
2024/09/17,affiliate,76.11,45575.0,4845.0,132,
2024-09-18,email,62.13,,,200,usd
18-09-2024,paid_search,176.35,26682.0,3496.0,187,
09-18-2024,social_media,134.98,68826.0,2425.0,19,usd
09-18-2024,display_ads,118.07,88487.0,4851.0,46,$
2024-09-18,affiliate,90.5,61542.0,1457.0,7,usd
09/19/2024,email,59.4,,,189,$
19-09-2024,paid_search,195.58,25506.0,733.0,166,
2024/09/19,social_media,149.41,45580.0,2260.0,88,
2024/09/19,display_ads,104.36,77760.0,4517.0,56,usd
19-09-2024,AFFILIATE,61.83,80294.0,3995.0,200,usd
09/20/2024,email,,,,53,usd
09-20-2024,paid_search,169.32,51656.0,2075.0,91,usd
2024-09-20,social_media,178.38,44650.0,2008.0,61,
2024/09/20,display_ads,89.37,94848.0,1920.0,58,usd
09/20/2024,affiliate,89.8,96466.0,2025.0,151,usd
2024/09/21,email,55.26,,,107,$
09-21-2024,paid_search,237.84,82560.0,2269.0,66,USD
2024/09/21,social_media,133.09,54028.0,4525.0,82,$
21-09-2024,display_ads,70.17,90374.0,1632.0,43,
09-21-2024,affiliate,77.81,66842.0,2172.0,107,usd
09/22/2024,email,62.13,,,43,$
22-09-2024,paid_search,193.87,11728.0,3124.0,140,$
09/22/2024,social_media,115.19,51439.0,2075.0,23,
09/22/2024,display_ads,115.81,59309.0,1479.0,38,$
09-22-2024,affiliate,96.09,35667.0,4406.0,83,$
2024/09/23,email,61.76,,,101,
09-23-2024,paid_search,186.71,14491.0,699.0,74,$
2024-09-23,social_media,124.68,14339.0,1435.0,118,
2024/09/23,display_ads,102.86,43492.0,2521.0,174,USD
2024-09-23,AFFILIATE,66.86,12334.0,4585.0,65,
09-24-2024,email,51.64,,,46,
24-09-2024,paid_search,183.15,46167.0,1234.0,199,usd
2024-09-24,social_media,126.87,39201.0,717.0,66,
09-24-2024,DISPLAY_ADS,121.92,40890.0,738.0,96,USD
24-09-2024,affiliate,62.08,32865.0,2808.0,185,$
25-09-2024,email,36.76,,,156,
2024-09-25,paid_search,216.03,52701.0,2020.0,62,$
09-25-2024,social_media,139.08,57530.0,2146.0,9,
25-09-2024,display_ads,84.07,89178.0,2137.0,104,
25-09-2024,affiliate,67.12,34058.0,1462.0,43,USD
2024-09-26,email,61.45,,,36,usd
26-09-2024,paid_search,199.12,46472.0,517.0,175,USD
2024/09/26,social_media,151.77,82024.0,1651.0,85,USD
26-09-2024,display_ads,94.2,95544.0,4838.0,136,usd
09/26/2024,affiliate,81.92,27760.0,670.0,40,USD
09/27/2024,email,56.96,,,67,
2024-09-27,paid_search,249.42,63167.0,123.0,150,$
2024-09-27,social_media,183.44,78259.0,3545.0,161,usd
27-09-2024,display_ads,122.06,38158.0,4486.0,193,USD
2024/09/27,affiliate,62.18,57259.0,1299.0,53,usd
2024/09/28,email,41.69,,,150,usd
2024/09/28,paid_search,182.85,89283.0,3381.0,118,USD
28-09-2024,social_media,184.83,69095.0,4969.0,156,usd
09-28-2024,display_ads,94.59,68750.0,2760.0,159,
2024/09/28,affiliate,86.4,46369.0,3835.0,100,usd
2024/09/29,email,64.77,,,109,usd
2024/09/29,paid_search,226.32,21216.0,4682.0,140,$
2024/09/29,social_media,114.19,80356.0,151.0,83,
29-09-2024,display_ads,115.18,68704.0,563.0,51,usd
09-29-2024,affiliate,59.93,50652.0,321.0,34,
30-09-2024,email,44.34,,,78,usd
2024/09/30,paid_search,190.89,31887.0,706.0,8,usd
30-09-2024,social_media,143.11,49147.0,4186.0,134,USD
2024/09/30,display_ads,105.85,24163.0,2217.0,168,usd
30-09-2024,affiliate,89.13,24310.0,4051.0,64,usd
01-10-2024,email,96.36,,,196,$
2024/10/01,paid_search,242.32,99281.0,1444.0,187,$
10/01/2024,social_media,224.56,83303.0,3969.0,78,
2024/10/01,DISPLAY_ADS,189.93,87689.0,1651.0,51,
01-10-2024,affiliate,106.55,13918.0,1794.0,102,
10-02-2024,email,82.78,,,110,USD
10-02-2024,paid_search,337.3,80555.0,2870.0,20,usd
10-02-2024,social_media,227.87,13210.0,2408.0,170,USD
2024/10/02,display_ads,134.29,75066.0,3017.0,44,USD
10/02/2024,affiliate,92.43,71440.0,1009.0,194,USD
03-10-2024,email,54.16,,,147,
03-10-2024,paid_search,385.39,24057.0,1287.0,197,$
10-03-2024,social_media,262.8,49644.0,4665.0,53,$
2024-10-03,display_ads,151.98,89550.0,3259.0,98,
03-10-2024,affiliate,107.48,72360.0,1963.0,28,
2024/10/04,email,80.87,,,17,usd
04-10-2024,paid_search,369.8,79640.0,1241.0,146,USD
2024-10-04,social_media,289.97,32512.0,3224.0,158,usd
2024/10/04,display_ads,139.55,76484.0,1650.0,23,usd
10/04/2024,affiliate,113.48,66978.0,1315.0,96,usd
05-10-2024,email,56.43,,,50,
2024/10/05,paid_search,312.86,66927.0,845.0,21,usd
2024-10-05,social_media,236.88,93117.0,3432.0,156,USD
2024/10/05,display_ads,133.66,36395.0,2111.0,49,USD
05-10-2024,affiliate,87.96,59115.0,2864.0,169,USD
10-06-2024,email,87.47,,,60,usd
10/06/2024,paid_search,341.97,98876.0,4292.0,152,USD
2024/10/06,social_media,204.18,42381.0,3686.0,52,$
2024/10/06,display_ads,115.53,98046.0,942.0,55,
10-06-2024,affiliate,94.11,70056.0,4842.0,150,usd
10/07/2024,email,63.62,,,105,$
2024-10-07,paid_search,337.26,48910.0,801.0,52,
10/07/2024,social_media,206.41,89671.0,4463.0,83,$
10-07-2024,display_ads,122.32,27234.0,1548.0,134,$
10-07-2024,affiliate,102.46,64360.0,1521.0,105,USD
10-08-2024,email,95.02,,,55,$
10-08-2024,paid_search,251.25,65296.0,2790.0,70,USD
2024-10-08,social_media,284.2,94148.0,1164.0,80,$
10/08/2024,display_ads,122.68,43969.0,1866.0,71,USD
2024-10-08,AFFILIATE,88.5,13995.0,4205.0,89,
10-09-2024,email,69.51,,,9,$
10/09/2024,paid_search,296.05,56692.0,3058.0,72,
2024-10-09,social_media,202.5,54687.0,4498.0,33,USD
2024-10-09,display_ads,123.54,83918.0,3755.0,177,$
10/09/2024,affiliate,126.72,47143.0,2403.0,192,$
10-10-2024,email,83.49,,,93,
10-10-2024,paid_search,356.18,39916.0,1063.0,123,$
10/10/2024,social_media,164.04,20613.0,3973.0,35,USD
10/10/2024,display_ads,176.09,62877.0,765.0,162,usd
2024-10-10,affiliate,100.33,15671.0,3214.0,118,$
2024/10/11,email,65.27,,,182,$
10/11/2024,paid_search,298.77,55169.0,4510.0,178,usd
2024-10-11,social_media,213.98,90317.0,2473.0,91,$
10/11/2024,display_ads,163.78,40666.0,2717.0,176,
2024/10/11,affiliate,,70056.0,3806.0,93,usd
10/12/2024,email,54.74,,,16,usd
2024/10/12,paid_search,247.09,34064.0,1298.0,79,
10/12/2024,social_media,235.47,67345.0,4833.0,142,$
10/12/2024,display_ads,142.5,92551.0,2165.0,193,
2024/10/12,affiliate,82.65,68437.0,2343.0,63,
13-10-2024,email,87.47,,,172,usd
10-13-2024,paid_search,373.79,83089.0,315.0,83,$
10/13/2024,SOCIAL_MEDIA,229.35,61440.0,3538.0,56,$
2024/10/13,display_ads,158.88,24420.0,2233.0,149,$
10-13-2024,affiliate,127.58,69581.0,3276.0,13,
2024-10-14,email,64.02,,,47,usd
10-14-2024,paid_search,359.62,47367.0,594.0,109,USD
2024-10-14,social_media,208.58,76365.0,974.0,147,$
10-14-2024,display_ads,125.14,90958.0,1295.0,188,
2024-10-14,affiliate,100.94,71435.0,1085.0,29,USD
2024/10/15,email,68.44,,,49,usd
2024/10/15,paid_search,387.28,94123.0,464.0,165,usd
2024/10/15,social_media,262.09,22379.0,3066.0,166,
2024-10-15,display_ads,163.67,66069.0,1507.0,49,usd
10/15/2024,affiliate,119.37,20149.0,3522.0,167,
10/16/2024,email,82.82,,,198,USD
10-16-2024,paid_search,220.95,15021.0,2932.0,182,
10-16-2024,social_media,162.1,57416.0,2619.0,196,$
16-10-2024,display_ads,140.37,65590.0,151.0,53,USD
10/16/2024,affiliate,101.08,34078.0,3590.0,188,USD
2024/10/17,email,70.89,,,155,usd
2024-10-17,paid_search,383.49,32879.0,1299.0,75,usd
10/17/2024,social_media,203.82,37777.0,3702.0,151,usd
2024/10/17,display_ads,130.63,81628.0,2647.0,151,USD
10-17-2024,affiliate,142.57,27804.0,3915.0,66,
2024-10-18,email,76.72,,,17,$
18-10-2024,paid_search,283.27,29880.0,1575.0,77,$
2024-10-18,social_media,262.77,60143.0,4000.0,37,
18-10-2024,display_ads,113.89,41467.0,3546.0,123,usd
10/18/2024,affiliate,108.04,91874.0,1452.0,179,$
2024/10/19,email,69.05,,,112,usd
10-19-2024,paid_search,379.48,62673.0,4453.0,53,$
2024-10-19,social_media,182.48,32823.0,4563.0,77,usd
2024/10/19,display_ads,176.7,68347.0,2850.0,44,
10/19/2024,affiliate,130.68,81968.0,2440.0,22,USD
10-20-2024,email,61.75,,,200,
10/20/2024,paid_search,329.67,25974.0,3221.0,146,$
10-20-2024,social_media,283.32,68644.0,2598.0,59,USD
10-20-2024,display_ads,144.64,81129.0,3635.0,169,USD
10/20/2024,affiliate,137.68,70486.0,2394.0,184,
10-21-2024,email,92.22,,,11,usd
2024-10-21,paid_search,282.91,35577.0,4664.0,111,USD
2024-10-21,social_media,164.9,96094.0,4159.0,162,
10-21-2024,display_ads,112.95,72007.0,3688.0,66,$
10-21-2024,affiliate,128.66,49076.0,3005.0,100,$
2024/10/22,email,62.68,,,104,usd
2024/10/22,paid_search,249.58,60431.0,1406.0,178,USD
2024-10-22,social_media,292.27,94247.0,440.0,120,
10-22-2024,display_ads,107.98,45288.0,728.0,132,$
10-22-2024,affiliate,139.83,74390.0,2168.0,42,usd
2024-10-23,email,84.47,,,167,
10-23-2024,paid_search,362.48,59100.0,2392.0,105,USD
2024/10/23,social_media,204.21,19440.0,4057.0,99,usd
2024/10/23,display_ads,122.14,33577.0,2460.0,67,usd
10-23-2024,affiliate,97.32,14450.0,4570.0,28,USD
10-24-2024,email,89.61,,,183,USD
10-24-2024,paid_search,282.68,17891.0,909.0,107,$
10-24-2024,social_media,240.61,14948.0,3512.0,13,$
10/24/2024,DISPLAY_ADS,186.38,33676.0,4042.0,74,$
2024-10-24,affiliate,127.3,68958.0,3911.0,77,$
10-25-2024,email,74.83,,,177,$
25-10-2024,paid_search,288.96,58006.0,1127.0,118,USD
10-25-2024,social_media,205.25,24111.0,4985.0,53,usd
2024/10/25,display_ads,139.31,50905.0,4547.0,52,usd
25-10-2024,affiliate,143.0,58095.0,1978.0,12,USD
10/26/2024,email,,,,151,USD
2024-10-26,PAID_SEARCH,389.66,54865.0,1134.0,120,usd
10/26/2024,social_media,276.54,11122.0,1923.0,106,$
10/26/2024,display_ads,133.62,82344.0,1710.0,68,$
10-26-2024,affiliate,94.09,15089.0,188.0,198,USD
10/27/2024,email,62.04,,,185,usd
2024-10-27,paid_search,361.72,20292.0,635.0,182,
10-27-2024,social_media,192.41,75810.0,3778.0,102,$
10/27/2024,display_ads,163.47,28350.0,2620.0,31,USD
10-27-2024,affiliate,80.75,88060.0,306.0,199,
10/28/2024,email,91.83,,,8,$
10/28/2024,paid_search,224.16,29105.0,622.0,67,$
2024/10/28,SOCIAL_MEDIA,258.4,81675.0,2098.0,120,
2024/10/28,display_ads,107.08,42125.0,1321.0,59,usd
28-10-2024,affiliate,,92907.0,748.0,199,$
10/29/2024,email,69.48,,,113,USD
10-29-2024,PAID_SEARCH,321.19,19220.0,4691.0,168,USD
2024/10/29,social_media,172.43,65094.0,4655.0,42,
2024/10/29,DISPLAY_ADS,157.47,11075.0,4534.0,130,$
2024/10/29,affiliate,132.49,88446.0,3714.0,48,usd
2024/10/30,email,83.47,,,99,$
10-30-2024,paid_search,331.23,38431.0,2848.0,183,usd
2024-10-30,social_media,290.59,61034.0,4062.0,80,USD
10-30-2024,display_ads,107.32,63165.0,3055.0,6,
10/30/2024,affiliate,85.84,87596.0,3979.0,176,
10-31-2024,email,92.43,,,90,$
10-31-2024,paid_search,344.02,17456.0,3092.0,43,USD
2024/10/31,social_media,160.84,40439.0,3079.0,47,$
31-10-2024,display_ads,176.15,64791.0,1452.0,124,$
10/31/2024,affiliate,135.5,56481.0,3002.0,184,usd
11/01/2024,email,81.13,,,198,$
11/01/2024,paid_search,276.51,85077.0,2193.0,104,usd
11/01/2024,social_media,159.52,89681.0,2867.0,44,USD
11-01-2024,display_ads,154.6,88640.0,4932.0,170,usd
11/01/2024,affiliate,99.43,95662.0,2106.0,85,$
2024-11-02,email,,,,198,usd
11-02-2024,paid_search,315.04,27186.0,1410.0,90,
2024-11-02,social_media,199.32,39222.0,4940.0,188,USD
11-02-2024,display_ads,109.55,80809.0,2125.0,141,
2024/11/02,affiliate,111.84,41781.0,4612.0,176,
2024/11/03,email,94.49,,,92,usd
2024/11/03,paid_search,284.95,62076.0,4632.0,199,usd
2024/11/03,social_media,181.36,85132.0,2200.0,61,
2024/11/03,display_ads,115.86,64852.0,4731.0,132,usd
11/03/2024,affiliate,95.7,23103.0,3363.0,40,USD
11/04/2024,email,66.65,,,194,$
2024/11/04,paid_search,251.82,88997.0,3814.0,177,$
04-11-2024,social_media,267.42,40201.0,2592.0,146,USD
11-04-2024,display_ads,141.44,85763.0,1752.0,130,usd
2024-11-04,affiliate,80.99,20363.0,4876.0,46,usd
2024-11-05,email,94.55,,,182,USD
2024-11-05,paid_search,328.34,15073.0,2742.0,178,
2024-11-05,social_media,231.92,63043.0,2556.0,16,
2024/11/05,display_ads,129.7,17768.0,567.0,5,$
11-05-2024,affiliate,101.17,24867.0,4397.0,121,$
06-11-2024,email,91.5,,,41,$
11-06-2024,paid_search,341.93,87707.0,4877.0,50,usd
11/06/2024,social_media,172.11,42314.0,525.0,124,usd
06-11-2024,display_ads,115.64,53293.0,1452.0,80,usd
11-06-2024,affiliate,118.14,36950.0,4050.0,108,$
11-07-2024,email,85.65,,,59,USD
2024/11/07,paid_search,365.91,17790.0,4985.0,72,$
2024-11-07,social_media,160.9,48284.0,589.0,171,$
2024/11/07,display_ads,188.78,62323.0,3578.0,154,
2024-11-07,AFFILIATE,79.2,76230.0,2453.0,33,USD
2024-11-08,email,90.96,,,40,usd
11/08/2024,paid_search,,70105.0,383.0,184,
2024/11/08,social_media,214.14,60696.0,1868.0,48,$
11-08-2024,display_ads,165.94,25714.0,4504.0,88,
11/08/2024,affiliate,114.33,43829.0,1613.0,191,usd
11/09/2024,email,76.08,,,59,usd
11-09-2024,paid_search,301.85,96119.0,3267.0,27,USD
2024-11-09,SOCIAL_MEDIA,168.02,50196.0,1357.0,173,USD
11/09/2024,display_ads,165.05,17847.0,1436.0,160,$
2024/11/09,affiliate,121.19,43635.0,4230.0,20,USD
11-10-2024,email,93.04,,,145,USD
10-11-2024,paid_search,349.33,88190.0,4332.0,43,
2024-11-10,SOCIAL_MEDIA,192.54,62048.0,2720.0,6,
2024-11-10,display_ads,168.88,19407.0,3442.0,185,$
10-11-2024,AFFILIATE,120.02,56656.0,4705.0,90,$
11/11/2024,email,,,,97,
2024-11-11,paid_search,267.97,81087.0,4075.0,132,
11-11-2024,social_media,213.83,19701.0,1756.0,84,USD
11-11-2024,display_ads,193.79,32677.0,3283.0,70,USD
11-11-2024,affiliate,142.54,39253.0,579.0,191,$
12-11-2024,email,62.45,,,180,$
2024/11/12,paid_search,370.54,81346.0,2557.0,51,usd
2024/11/12,social_media,272.74,85146.0,589.0,108,$
2024/11/12,display_ads,142.92,57110.0,1334.0,191,usd
12-11-2024,affiliate,105.88,38701.0,3711.0,35,usd
2024-11-13,email,64.42,,,94,
2024-11-13,paid_search,312.77,10862.0,4112.0,102,USD
11-13-2024,social_media,237.19,94969.0,3763.0,37,USD
2024/11/13,display_ads,178.2,43865.0,1623.0,148,usd
11-13-2024,affiliate,98.43,83897.0,2407.0,73,USD
11/14/2024,email,94.78,,,51,USD
2024-11-14,paid_search,250.56,32271.0,3515.0,147,
2024-11-14,social_media,178.82,30536.0,3711.0,193,$
11-14-2024,display_ads,168.16,63795.0,1516.0,142,$
14-11-2024,affiliate,103.33,37776.0,2051.0,53,usd
11/15/2024,email,58.24,,,175,usd
2024-11-15,paid_search,332.65,64066.0,291.0,127,usd
11/15/2024,social_media,207.98,15080.0,3480.0,68,
2024/11/15,display_ads,127.67,93635.0,2851.0,199,USD
2024/11/15,affiliate,141.79,20784.0,1766.0,19,$
2024/11/16,email,94.51,,,39,
2024-11-16,PAID_SEARCH,257.36,32782.0,1905.0,58,
16-11-2024,social_media,289.45,80236.0,2245.0,125,
16-11-2024,display_ads,114.07,89369.0,2519.0,17,USD
11/16/2024,affiliate,115.14,86494.0,958.0,119,$
2024-11-17,email,70.1,,,145,usd
17-11-2024,paid_search,241.26,66259.0,582.0,155,usd
2024-11-17,social_media,243.85,90843.0,3347.0,66,$
11-17-2024,display_ads,175.24,35212.0,2052.0,40,
11/17/2024,affiliate,133.22,72853.0,3320.0,151,$
2024/11/18,email,76.34,,,64,usd
18-11-2024,paid_search,262.93,11848.0,3424.0,155,usd
2024-11-18,social_media,179.63,84458.0,1843.0,50,
2024-11-18,display_ads,162.55,32600.0,3725.0,126,USD
2024/11/18,affiliate,84.87,42237.0,2009.0,41,USD
2024/11/19,email,74.11,,,59,$
19-11-2024,paid_search,324.26,68040.0,2587.0,196,USD
2024/11/19,social_media,219.45,63190.0,4627.0,140,$
11/19/2024,display_ads,135.86,23808.0,3012.0,135,
11-19-2024,affiliate,130.87,68824.0,850.0,128,$
11/20/2024,email,61.66,,,172,
2024-11-20,paid_search,223.32,49849.0,433.0,25,
2024/11/20,social_media,168.12,65337.0,2647.0,25,
2024/11/20,display_ads,158.24,87446.0,4584.0,101,
20-11-2024,affiliate,142.07,54011.0,1038.0,70,USD
21-11-2024,email,97.12,,,89,USD
2024-11-21,paid_search,317.2,69856.0,4852.0,87,$
11-21-2024,social_media,281.47,81712.0,4750.0,83,USD
2024/11/21,display_ads,140.24,47936.0,3792.0,192,$
21-11-2024,affiliate,114.55,99522.0,404.0,73,USD
2024-11-22,email,61.09,,,88,USD
2024-11-22,paid_search,307.85,93495.0,4281.0,127,$
2024/11/22,social_media,280.75,79722.0,1525.0,171,
11/22/2024,display_ads,151.94,35999.0,947.0,93,$
2024/11/22,affiliate,104.71,63290.0,3419.0,197,USD
2024-11-23,email,63.45,,,124,usd
11/23/2024,paid_search,212.33,18113.0,3657.0,20,usd
2024-11-23,social_media,263.5,91826.0,3540.0,95,usd
11-23-2024,display_ads,115.96,66162.0,3127.0,184,
2024-11-23,affiliate,130.39,14931.0,2238.0,179,usd
11/24/2024,email,54.68,,,190,USD
11/24/2024,paid_search,258.67,99914.0,1204.0,106,
24-11-2024,social_media,269.67,51564.0,1577.0,179,
2024-11-24,display_ads,170.93,60967.0,3297.0,12,$
24-11-2024,AFFILIATE,89.91,32255.0,1082.0,163,USD
2024/11/25,email,66.63,,,19,$
11/25/2024,paid_search,340.85,61092.0,426.0,29,$
2024/11/25,social_media,177.44,96511.0,2672.0,166,usd
11/25/2024,display_ads,180.03,16798.0,708.0,72,usd
25-11-2024,affiliate,85.55,63616.0,3734.0,39,
26-11-2024,email,85.61,,,176,$
2024/11/26,paid_search,333.58,63730.0,3901.0,175,$
11-26-2024,social_media,246.91,34952.0,3510.0,121,USD
11-26-2024,display_ads,142.28,94926.0,1623.0,170,
2024/11/26,affiliate,84.95,89292.0,4957.0,6,$
11-27-2024,email,82.96,,,70,
11/27/2024,paid_search,,81272.0,501.0,123,
11/27/2024,social_media,165.6,77343.0,2092.0,15,usd
2024/11/27,display_ads,120.46,16258.0,4081.0,38,$
2024-11-27,affiliate,80.43,58012.0,2948.0,198,$
2024/11/28,email,65.63,,,123,USD
28-11-2024,paid_search,234.87,96118.0,689.0,142,USD
11/28/2024,social_media,266.14,78617.0,3960.0,199,USD
11-28-2024,display_ads,110.62,87975.0,2998.0,106,
28-11-2024,affiliate,106.87,51242.0,315.0,171,
2024-11-29,email,72.31,,,27,usd
2024-11-29,paid_search,294.13,24075.0,1040.0,164,$
2024-11-29,social_media,187.28,88003.0,3604.0,123,USD
29-11-2024,DISPLAY_ADS,175.82,60932.0,3402.0,7,
